kind,seed,rank,source,ablation_reduction,aggregate_mean
shuffled_labels,12,7,driftgate,-0.0625,0.0429687537252903
shuffled_labels,12,7,fluxpatch,0.09375002980232239,0.0429687537252903
shuffled_labels,12,7,motifbridge,0.09375,0.0429687537252903
shuffled_labels,12,7,phasenest,-0.0625,0.0429687537252903
shuffled_labels,12,7,phasesar,0.0,0.0429687537252903
shuffled_labels,12,7,quorumweave,0.03125,0.0429687537252903
shuffled_labels,12,7,shardbloom,0.1562500298023224,0.0429687537252903
shuffled_labels,12,8,anchorshift,0.12499997019767761,0.06250000465661287
shuffled_labels,12,8,driftgate,-0.03125,0.06250000465661287
shuffled_labels,12,8,fluxpatch,0.1562500298023224,0.06250000465661287
shuffled_labels,12,8,motifbridge,0.03124997764825821,0.06250000465661287
shuffled_labels,12,8,phasenest,-0.031249970197677612,0.06250000465661287
shuffled_labels,12,8,phasesar,0.0625,0.06250000465661287
shuffled_labels,12,8,quorumweave,0.0625,0.06250000465661287
shuffled_labels,12,8,shardbloom,0.1250000298023224,0.06250000465661287
shuffled_labels,13,1,anchorshift,-2.9802322387695312e-08,0.019531244412064552
shuffled_labels,13,1,driftgate,-0.03125,0.019531244412064552
shuffled_labels,13,1,fluxpatch,0.03125,0.019531244412064552
shuffled_labels,13,1,motifbridge,0.06249997019767761,0.019531244412064552
shuffled_labels,13,1,phasenest,0.0,0.019531244412064552
shuffled_labels,13,1,phasesar,0.031249985098838806,0.019531244412064552
shuffled_labels,13,1,quorumweave,0.03125,0.019531244412064552
shuffled_labels,13,1,shardbloom,0.03125002980232239,0.019531244412064552
shuffled_labels,13,2,anchorshift,-2.9802322387695312e-08,0.0390625037252903
shuffled_labels,13,2,driftgate,0.031250014901161194,0.0390625037252903
shuffled_labels,13,2,fluxpatch,2.9802322387695312e-08,0.0390625037252903
shuffled_labels,13,2,motifbridge,0.031249970197677612,0.0390625037252903
shuffled_labels,13,2,phasenest,0.0625,0.0390625037252903
shuffled_labels,13,2,phasesar,0.031250014901161194,0.0390625037252903
shuffled_labels,13,2,quorumweave,0.125,0.0390625037252903
shuffled_labels,13,2,shardbloom,0.03125002980232239,0.0390625037252903
shuffled_labels,13,3,anchorshift,0.06249991059303284,0.08593749068677425
shuffled_labels,13,3,driftgate,0.0,0.08593749068677425
shuffled_labels,13,3,fluxpatch,0.03125,0.08593749068677425
shuffled_labels,13,3,motifbridge,0.06249997019767761,0.08593749068677425
shuffled_labels,13,3,phasenest,0.21875,0.08593749068677425
shuffled_labels,13,3,phasesar,0.0937500149011612,0.08593749068677425
shuffled_labels,13,3,quorumweave,0.15625,0.08593749068677425
shuffled_labels,13,3,shardbloom,0.06250002980232239,0.08593749068677425
shuffled_labels,13,4,anchorshift,0.12499997019767761,0.08984374068677425
shuffled_labels,13,4,driftgate,0.03125,0.08984374068677425
shuffled_labels,13,4,fluxpatch,0.03125,0.08984374068677425
shuffled_labels,13,4,motifbridge,0.09374997019767761,0.08984374068677425
shuffled_labels,13,4,phasenest,0.12499995529651642,0.08984374068677425
shuffled_labels,13,4,phasesar,0.09375,0.08984374068677425
shuffled_labels,13,4,quorumweave,0.125,0.08984374068677425
shuffled_labels,13,4,shardbloom,0.09375002980232239,0.08984374068677425
shuffled_labels,13,5,anchorshift,0.09374997019767761,0.09765624720603228
shuffled_labels,13,5,driftgate,0.09375,0.09765624720603228
shuffled_labels,13,5,fluxpatch,0.06249997019767761,0.09765624720603228
shuffled_labels,13,5,motifbridge,0.031249985098838806,0.09765624720603228
shuffled_labels,13,5,phasenest,0.15625003725290298,0.09765624720603228
shuffled_labels,13,5,phasesar,0.09375,0.09765624720603228
shuffled_labels,13,5,quorumweave,0.0937499850988388,0.09765624720603228
shuffled_labels,13,5,shardbloom,0.1562500298023224,0.09765624720603228
shuffled_labels,13,6,anchorshift,0.09374997019767761,0.12890625
shuffled_labels,13,6,driftgate,0.0937500149011612,0.12890625
shuffled_labels,13,6,fluxpatch,0.0625,0.12890625
shuffled_labels,13,6,motifbridge,0.031249970197677612,0.12890625
shuffled_labels,13,6,phasenest,0.2500000298023224,0.12890625
shuffled_labels,13,6,phasesar,0.125,0.12890625
shuffled_labels,13,6,quorumweave,0.1562499850988388,0.12890625
shuffled_labels,13,6,shardbloom,0.2187500298023224,0.12890625
shuffled_labels,13,7,anchorshift,0.09374997019767761,0.09765624161809683
shuffled_labels,13,7,driftgate,0.125,0.09765624161809683
shuffled_labels,13,7,fluxpatch,0.125,0.09765624161809683
shuffled_labels,13,7,motifbridge,-0.03125007450580597,0.09765624161809683
shuffled_labels,13,7,phasenest,0.1562500074505806,0.09765624161809683
shuffled_labels,13,7,phasesar,-0.03125,0.09765624161809683
shuffled_labels,13,7,quorumweave,0.15625,0.09765624161809683
shuffled_labels,13,7,shardbloom,0.1875000298023224,0.09765624161809683
shuffled_labels,13,8,anchorshift,0.1250000298023224,0.13281249813735485
shuffled_labels,13,8,driftgate,0.1250000149011612,0.13281249813735485
shuffled_labels,13,8,fluxpatch,0.21875,0.13281249813735485
shuffled_labels,13,8,motifbridge,-4.470348358154297e-08,0.13281249813735485
shuffled_labels,13,8,phasenest,0.21875,0.13281249813735485
shuffled_labels,13,8,phasesar,-0.03125,0.13281249813735485
shuffled_labels,13,8,quorumweave,0.18749995529651642,0.13281249813735485
shuffled_labels,13,8,shardbloom,0.2187500298023224,0.13281249813735485
shuffled_labels,14,1,anchorshift,-0.03125002980232239,0.01171874813735485
shuffled_labels,14,1,driftgate,-0.0625000149011612,0.01171874813735485
shuffled_labels,14,1,fluxpatch,0.03125,0.01171874813735485
shuffled_labels,14,1,motifbridge,0.031249985098838806,0.01171874813735485
shuffled_labels,14,1,phasenest,0.03125,0.01171874813735485
shuffled_labels,14,1,phasesar,-1.4901161193847656e-08,0.01171874813735485
shuffled_labels,14,1,quorumweave,0.0625,0.01171874813735485
shuffled_labels,14,1,shardbloom,0.031250059604644775,0.01171874813735485
shuffled_labels,14,2,anchorshift,0.06249997019767761,0.1093749962747097
shuffled_labels,14,2,driftgate,0.03125,0.1093749962747097
shuffled_labels,14,2,fluxpatch,0.09375,0.1093749962747097
shuffled_labels,14,2,motifbridge,0.12499997019767761,0.1093749962747097
shuffled_labels,14,2,phasenest,0.1875,0.1093749962747097
shuffled_labels,14,2,phasesar,0.125,0.1093749962747097
shuffled_labels,14,2,quorumweave,0.09375,0.1093749962747097
shuffled_labels,14,2,shardbloom,0.1562500298023224,0.1093749962747097
shuffled_labels,14,3,anchorshift,0.06249997019767761,0.09374999068677425
shuffled_labels,14,3,driftgate,0.12499995529651642,0.09374999068677425
shuffled_labels,14,3,fluxpatch,0.0625,0.09374999068677425
shuffled_labels,14,3,motifbridge,0.03125,0.09374999068677425
shuffled_labels,14,3,phasenest,0.15625,0.09374999068677425
shuffled_labels,14,3,phasesar,0.03125,0.09374999068677425
shuffled_labels,14,3,quorumweave,0.12499997019767761,0.09374999068677425
shuffled_labels,14,3,shardbloom,0.1562500298023224,0.09374999068677425
shuffled_labels,14,4,anchorshift,0.06249997019767761,0.10937499348074198
shuffled_labels,14,4,driftgate,0.1249999850988388,0.10937499348074198
shuffled_labels,14,4,fluxpatch,0.09375,0.10937499348074198
shuffled_labels,14,4,motifbridge,-0.03125004470348358,0.10937499348074198
shuffled_labels,14,4,phasenest,0.1875000074505806,0.10937499348074198
shuffled_labels,14,4,phasesar,0.125,0.10937499348074198
shuffled_labels,14,4,quorumweave,0.125,0.10937499348074198
shuffled_labels,14,4,shardbloom,0.1875000298023224,0.10937499348074198
shuffled_labels,14,5,anchorshift,0.09374997019767761,0.1015625
shuffled_labels,14,5,driftgate,1.4901161193847656e-08,0.1015625
shuffled_labels,14,5,fluxpatch,0.06250002980232239,0.1015625
shuffled_labels,14,5,motifbridge,0.031249970197677612,0.1015625
shuffled_labels,14,5,phasenest,0.21875,0.1015625
shuffled_labels,14,5,phasesar,0.1249999850988388,0.1015625
shuffled_labels,14,5,quorumweave,0.09375,0.1015625
shuffled_labels,14,5,shardbloom,0.1875000298023224,0.1015625
shuffled_labels,14,6,anchorshift,0.031249940395355225,0.10546874534338713
shuffled_labels,14,6,driftgate,0.09375,0.10546874534338713
shuffled_labels,14,6,fluxpatch,0.09375,0.10546874534338713
shuffled_labels,14,6,motifbridge,-1.4901161193847656e-08,0.10546874534338713
shuffled_labels,14,6,phasenest,0.25,0.10546874534338713
shuffled_labels,14,6,phasesar,0.1250000074505806,0.10546874534338713
shuffled_labels,14,6,quorumweave,0.09375,0.10546874534338713
shuffled_labels,14,6,shardbloom,0.1562500298023224,0.10546874534338713
shuffled_labels,14,7,anchorshift,0.03125002980232239,0.10937500465661287
shuffled_labels,14,7,driftgate,0.125,0.10937500465661287
shuffled_labels,14,7,fluxpatch,0.0625,0.10937500465661287
shuffled_labels,14,7,motifbridge,-0.03125004470348358,0.10937500465661287
shuffled_labels,14,7,phasenest,0.2500000074505806,0.10937500465661287
shuffled_labels,14,7,phasesar,0.1562500149011612,0.10937500465661287
shuffled_labels,14,7,quorumweave,0.09375,0.10937500465661287
shuffled_labels,14,7,shardbloom,0.1875000298023224,0.10937500465661287
shuffled_labels,14,8,anchorshift,0.1562499850988388,0.1718749962747097
shuffled_labels,14,8,driftgate,0.125,0.1718749962747097
shuffled_labels,14,8,fluxpatch,0.15625,0.1718749962747097
shuffled_labels,14,8,motifbridge,0.06249997019767761,0.1718749962747097
shuffled_labels,14,8,phasenest,0.25,0.1718749962747097
shuffled_labels,14,8,phasesar,0.1875,0.1718749962747097
shuffled_labels,14,8,quorumweave,0.21875,0.1718749962747097
shuffled_labels,14,8,shardbloom,0.2187500149011612,0.1718749962747097
shuffled_labels,15,1,anchorshift,0.09374997019767761,0.02734375186264515
shuffled_labels,15,1,driftgate,-0.03125,0.02734375186264515
shuffled_labels,15,1,fluxpatch,0.1562500298023224,0.02734375186264515
shuffled_labels,15,1,motifbridge,-2.9802322387695312e-08,0.02734375186264515
shuffled_labels,15,1,phasenest,-0.031249985098838806,0.02734375186264515
shuffled_labels,15,1,phasesar,0.0625,0.02734375186264515
shuffled_labels,15,1,quorumweave,-0.03125,0.02734375186264515
shuffled_labels,15,1,shardbloom,2.9802322387695312e-08,0.02734375186264515
shuffled_labels,15,2,anchorshift,0.09374994039535522,0.0039062462747097015
shuffled_labels,15,2,driftgate,-0.0625,0.0039062462747097015
shuffled_labels,15,2,fluxpatch,0.0,0.0039062462747097015
shuffled_labels,15,2,motifbridge,-2.9802322387695312e-08,0.0039062462747097015
shuffled_labels,15,2,phasenest,-0.062499985098838806,0.0039062462747097015
shuffled_labels,15,2,phasesar,0.062499985098838806,0.0039062462747097015
shuffled_labels,15,2,quorumweave,0.0,0.0039062462747097015
shuffled_labels,15,2,shardbloom,5.960464477539063e-08,0.0039062462747097015
shuffled_labels,15,3,anchorshift,0.12499994039535522,0.1562499962747097
shuffled_labels,15,3,driftgate,0.1250000149011612,0.1562499962747097
shuffled_labels,15,3,fluxpatch,0.21875,0.1562499962747097
shuffled_labels,15,3,motifbridge,0.09374997019767761,0.1562499962747097
shuffled_labels,15,3,phasenest,0.21875,0.1562499962747097
shuffled_labels,15,3,phasesar,0.1562500149011612,0.1562499962747097
shuffled_labels,15,3,quorumweave,0.125,0.1562499962747097
shuffled_labels,15,3,shardbloom,0.1875000298023224,0.1562499962747097
shuffled_labels,15,4,anchorshift,0.12499997019767761,0.19921875
shuffled_labels,15,4,driftgate,0.1875000149011612,0.19921875
shuffled_labels,15,4,fluxpatch,0.1875,0.19921875
shuffled_labels,15,4,motifbridge,0.1562499701976776,0.19921875
shuffled_labels,15,4,phasenest,0.34375,0.19921875
shuffled_labels,15,4,phasesar,0.21875,0.19921875
shuffled_labels,15,4,quorumweave,0.1562500149011612,0.19921875
shuffled_labels,15,4,shardbloom,0.2187500298023224,0.19921875
shuffled_labels,15,5,anchorshift,0.1874999701976776,0.23046875093132257
shuffled_labels,15,5,driftgate,0.1875000298023224,0.23046875093132257
shuffled_labels,15,5,fluxpatch,0.2812499850988388,0.23046875093132257
shuffled_labels,15,5,motifbridge,0.031249992549419403,0.23046875093132257
shuffled_labels,15,5,phasenest,0.3750000149011612,0.23046875093132257
shuffled_labels,15,5,phasesar,0.3125000298023224,0.23046875093132257
shuffled_labels,15,5,quorumweave,0.21874995529651642,0.23046875093132257
shuffled_labels,15,5,shardbloom,0.2500000298023224,0.23046875093132257
shuffled_labels,15,6,anchorshift,0.1874999701976776,0.23046873696148396
shuffled_labels,15,6,driftgate,0.15624995529651642,0.23046873696148396
shuffled_labels,15,6,fluxpatch,0.1875,0.23046873696148396
shuffled_labels,15,6,motifbridge,0.1874999701976776,0.23046873696148396
shuffled_labels,15,6,phasenest,0.3749999701976776,0.23046873696148396
shuffled_labels,15,6,phasesar,0.25,0.23046873696148396
shuffled_labels,15,6,quorumweave,0.2187500298023224,0.23046873696148396
shuffled_labels,15,6,shardbloom,0.28125,0.23046873696148396
shuffled_labels,15,7,anchorshift,0.1874999701976776,0.21874998789280653
shuffled_labels,15,7,driftgate,0.1875,0.21874998789280653
shuffled_labels,15,7,fluxpatch,0.1249999850988388,0.21874998789280653
shuffled_labels,15,7,motifbridge,0.06249997019767761,0.21874998789280653
shuffled_labels,15,7,phasenest,0.3749999552965164,0.21874998789280653
shuffled_labels,15,7,phasesar,0.2187499850988388,0.21874998789280653
shuffled_labels,15,7,quorumweave,0.2500000074505806,0.21874998789280653
shuffled_labels,15,7,shardbloom,0.3437500298023224,0.21874998789280653
shuffled_labels,15,8,anchorshift,0.18749994039535522,0.2148437462747097
shuffled_labels,15,8,driftgate,0.1562500298023224,0.2148437462747097
shuffled_labels,15,8,fluxpatch,0.21875,0.2148437462747097
shuffled_labels,15,8,motifbridge,0.062499985098838806,0.2148437462747097
shuffled_labels,15,8,phasenest,0.375,0.2148437462747097
shuffled_labels,15,8,phasesar,0.21875,0.2148437462747097
shuffled_labels,15,8,quorumweave,0.1874999850988388,0.2148437462747097
shuffled_labels,15,8,shardbloom,0.3125000298023224,0.2148437462747097
shuffled_labels,16,1,anchorshift,0.09375002980232239,0.054687500931322575
shuffled_labels,16,1,driftgate,0.031249985098838806,0.054687500931322575
shuffled_labels,16,1,fluxpatch,0.0625,0.054687500931322575
shuffled_labels,16,1,motifbridge,0.06249997019767761,0.054687500931322575
shuffled_labels,16,1,phasenest,-7.450580596923828e-09,0.054687500931322575
shuffled_labels,16,1,phasesar,0.09375,0.054687500931322575
shuffled_labels,16,1,quorumweave,0.0625,0.054687500931322575
shuffled_labels,16,1,shardbloom,0.03125002980232239,0.054687500931322575
shuffled_labels,16,2,anchorshift,-0.03125002980232239,0.05859374813735485
shuffled_labels,16,2,driftgate,0.125,0.05859374813735485
shuffled_labels,16,2,fluxpatch,0.0625000149011612,0.05859374813735485
shuffled_labels,16,2,motifbridge,-5.21540641784668e-08,0.05859374813735485
shuffled_labels,16,2,phasenest,0.09375002235174179,0.05859374813735485
shuffled_labels,16,2,phasesar,0.0625,0.05859374813735485
shuffled_labels,16,2,quorumweave,0.0625,0.05859374813735485
shuffled_labels,16,2,shardbloom,0.09375002980232239,0.05859374813735485
shuffled_labels,16,3,anchorshift,0.031249970197677612,0.1093749925494194
shuffled_labels,16,3,driftgate,0.0625,0.1093749925494194
shuffled_labels,16,3,fluxpatch,0.09375,0.1093749925494194
shuffled_labels,16,3,motifbridge,0.031249970197677612,0.1093749925494194
shuffled_labels,16,3,phasenest,0.1874999701976776,0.1093749925494194
shuffled_labels,16,3,phasesar,0.1875,0.1093749925494194
shuffled_labels,16,3,quorumweave,0.15625,0.1093749925494194
shuffled_labels,16,3,shardbloom,0.1250000298023224,0.1093749925494194
shuffled_labels,16,4,anchorshift,0.06249997019767761,0.12890624068677425
shuffled_labels,16,4,driftgate,0.03125,0.12890624068677425
shuffled_labels,16,4,fluxpatch,0.12499997019767761,0.12890624068677425
shuffled_labels,16,4,motifbridge,0.03124995529651642,0.12890624068677425
shuffled_labels,16,4,phasenest,0.3437500298023224,0.12890624068677425
shuffled_labels,16,4,phasesar,0.15625,0.12890624068677425
shuffled_labels,16,4,quorumweave,0.12499997019767761,0.12890624068677425
shuffled_labels,16,4,shardbloom,0.1562500298023224,0.12890624068677425
shuffled_labels,16,5,anchorshift,0.12499997019767761,0.20703124441206455
shuffled_labels,16,5,driftgate,0.1875000298023224,0.20703124441206455
shuffled_labels,16,5,fluxpatch,0.1875,0.20703124441206455
shuffled_labels,16,5,motifbridge,0.09374995529651642,0.20703124441206455
shuffled_labels,16,5,phasenest,0.40625,0.20703124441206455
shuffled_labels,16,5,phasesar,0.25,0.20703124441206455
shuffled_labels,16,5,quorumweave,0.1874999701976776,0.20703124441206455
shuffled_labels,16,5,shardbloom,0.2187500298023224,0.20703124441206455
shuffled_labels,16,6,anchorshift,0.031249940395355225,0.1835937388241291
shuffled_labels,16,6,driftgate,0.125,0.1835937388241291
shuffled_labels,16,6,fluxpatch,0.1875,0.1835937388241291
shuffled_labels,16,6,motifbridge,0.09374995529651642,0.1835937388241291
shuffled_labels,16,6,phasenest,0.40625,0.1835937388241291
shuffled_labels,16,6,phasesar,0.2499999850988388,0.1835937388241291
shuffled_labels,16,6,quorumweave,0.21875,0.1835937388241291
shuffled_labels,16,6,shardbloom,0.1562500298023224,0.1835937388241291
shuffled_labels,16,7,anchorshift,-2.9802322387695312e-08,0.19140625186264515
shuffled_labels,16,7,driftgate,0.15625,0.19140625186264515
shuffled_labels,16,7,fluxpatch,0.25,0.19140625186264515
shuffled_labels,16,7,motifbridge,0.0937499850988388,0.19140625186264515
shuffled_labels,16,7,phasenest,0.34375,0.19140625186264515
shuffled_labels,16,7,phasesar,0.21875,0.19140625186264515
shuffled_labels,16,7,quorumweave,0.2500000298023224,0.19140625186264515
shuffled_labels,16,7,shardbloom,0.2187500298023224,0.19140625186264515
shuffled_labels,16,8,anchorshift,0.125,0.18359375186264515
shuffled_labels,16,8,driftgate,0.1562500149011612,0.18359375186264515
shuffled_labels,16,8,fluxpatch,0.1874999850988388,0.18359375186264515
shuffled_labels,16,8,motifbridge,0.09374997019767761,0.18359375186264515
shuffled_labels,16,8,phasenest,0.3125000149011612,0.18359375186264515
shuffled_labels,16,8,phasesar,0.15625,0.18359375186264515
shuffled_labels,16,8,quorumweave,0.1875,0.18359375186264515
shuffled_labels,16,8,shardbloom,0.2500000298023224,0.18359375186264515
shuffled_labels,17,1,anchorshift,-2.9802322387695312e-08,-0.003906256519258022
shuffled_labels,17,1,driftgate,0.0,-0.003906256519258022
shuffled_labels,17,1,fluxpatch,0.03125,-0.003906256519258022
shuffled_labels,17,1,motifbridge,-2.9802322387695312e-08,-0.003906256519258022
shuffled_labels,17,1,phasenest,-0.031249992549419403,-0.003906256519258022
shuffled_labels,17,1,phasesar,0.0,-0.003906256519258022
shuffled_labels,17,1,quorumweave,-0.03125,-0.003906256519258022
shuffled_labels,17,1,shardbloom,0.0,-0.003906256519258022
shuffled_labels,17,2,anchorshift,-2.9802322387695312e-08,0.007812494412064552
shuffled_labels,17,2,driftgate,-0.0625,0.007812494412064552
shuffled_labels,17,2,fluxpatch,0.0,0.007812494412064552
shuffled_labels,17,2,motifbridge,0.03124995529651642,0.007812494412064552
shuffled_labels,17,2,phasenest,0.0,0.007812494412064552
shuffled_labels,17,2,phasesar,0.09375,0.007812494412064552
shuffled_labels,17,2,quorumweave,0.0,0.007812494412064552
shuffled_labels,17,2,shardbloom,2.9802322387695312e-08,0.007812494412064552
shuffled_labels,17,3,anchorshift,0.0625,-0.02343749813735485
shuffled_labels,17,3,driftgate,-0.0937499850988388,-0.02343749813735485
shuffled_labels,17,3,fluxpatch,0.0,-0.02343749813735485
shuffled_labels,17,3,motifbridge,-2.9802322387695312e-08,-0.02343749813735485
shuffled_labels,17,3,phasenest,0.0,-0.02343749813735485
shuffled_labels,17,3,phasesar,-0.03125,-0.02343749813735485
shuffled_labels,17,3,quorumweave,-0.0625,-0.02343749813735485
shuffled_labels,17,3,shardbloom,-0.06249997019767761,-0.02343749813735485
shuffled_labels,17,4,anchorshift,0.12499997019767761,0.19140623696148396
shuffled_labels,17,4,driftgate,0.09375,0.19140623696148396
shuffled_labels,17,4,fluxpatch,0.21874995529651642,0.19140623696148396
shuffled_labels,17,4,motifbridge,0.09374997019767761,0.19140623696148396
shuffled_labels,17,4,phasenest,0.375,0.19140623696148396
shuffled_labels,17,4,phasesar,0.28125,0.19140623696148396
shuffled_labels,17,4,quorumweave,0.1875,0.19140623696148396
shuffled_labels,17,4,shardbloom,0.15625,0.19140623696148396
shuffled_labels,17,5,anchorshift,0.12499997019767761,0.16796873975545168
shuffled_labels,17,5,driftgate,0.0937499850988388,0.16796873975545168
shuffled_labels,17,5,fluxpatch,0.1875,0.16796873975545168
shuffled_labels,17,5,motifbridge,0.09374997764825821,0.16796873975545168
shuffled_labels,17,5,phasenest,0.375,0.16796873975545168
shuffled_labels,17,5,phasesar,0.1562499850988388,0.16796873975545168
shuffled_labels,17,5,quorumweave,0.2187499701976776,0.16796873975545168
shuffled_labels,17,5,shardbloom,0.09375002980232239,0.16796873975545168
shuffled_labels,17,6,anchorshift,0.09374997019767761,0.17187499534338713
shuffled_labels,17,6,driftgate,0.0937499925494194,0.17187499534338713
shuffled_labels,17,6,fluxpatch,0.21875,0.17187499534338713
shuffled_labels,17,6,motifbridge,0.12499997019767761,0.17187499534338713
shuffled_labels,17,6,phasenest,0.375,0.17187499534338713
shuffled_labels,17,6,phasesar,0.1562499701976776,0.17187499534338713
shuffled_labels,17,6,quorumweave,0.1875000298023224,0.17187499534338713
shuffled_labels,17,6,shardbloom,0.1250000298023224,0.17187499534338713
shuffled_labels,17,7,anchorshift,0.09374997019767761,0.18749999906867743
shuffled_labels,17,7,driftgate,0.1562500149011612,0.18749999906867743
shuffled_labels,17,7,fluxpatch,0.2187500149011612,0.18749999906867743
shuffled_labels,17,7,motifbridge,0.12499995529651642,0.18749999906867743
shuffled_labels,17,7,phasenest,0.3437500074505806,0.18749999906867743
shuffled_labels,17,7,phasesar,0.25,0.18749999906867743
shuffled_labels,17,7,quorumweave,0.125,0.18749999906867743
shuffled_labels,17,7,shardbloom,0.1875000298023224,0.18749999906867743
shuffled_labels,17,8,anchorshift,0.12499997019767761,0.1328124888241291
shuffled_labels,17,8,driftgate,0.062499985098838806,0.1328124888241291
shuffled_labels,17,8,fluxpatch,0.125,0.1328124888241291
shuffled_labels,17,8,motifbridge,0.031249940395355225,0.1328124888241291
shuffled_labels,17,8,phasenest,0.2812500149011612,0.1328124888241291
shuffled_labels,17,8,phasesar,0.21875,0.1328124888241291
shuffled_labels,17,8,quorumweave,0.09375,0.1328124888241291
shuffled_labels,17,8,shardbloom,0.125,0.1328124888241291
shuffled_labels,18,1,anchorshift,0.12499997019767761,0.0781249962747097
shuffled_labels,18,1,driftgate,0.0,0.0781249962747097
shuffled_labels,18,1,fluxpatch,0.15625,0.0781249962747097
shuffled_labels,18,1,motifbridge,0.031249970197677612,0.0781249962747097
shuffled_labels,18,1,phasenest,0.0625,0.0781249962747097
shuffled_labels,18,1,phasesar,0.125,0.0781249962747097
shuffled_labels,18,1,quorumweave,0.03125,0.0781249962747097
shuffled_labels,18,1,shardbloom,0.09375002980232239,0.0781249962747097
shuffled_labels,18,2,anchorshift,0.12499997019767761,0.0859374925494194
shuffled_labels,18,2,driftgate,0.0625,0.0859374925494194
shuffled_labels,18,2,fluxpatch,0.125,0.0859374925494194
shuffled_labels,18,2,motifbridge,0.031249940395355225,0.0859374925494194
shuffled_labels,18,2,phasenest,0.09375,0.0859374925494194
shuffled_labels,18,2,phasesar,0.09375,0.0859374925494194
shuffled_labels,18,2,quorumweave,0.09375,0.0859374925494194
shuffled_labels,18,2,shardbloom,0.06250002980232239,0.0859374925494194
shuffled_labels,18,3,anchorshift,0.06249997019767761,0.054687488824129105
shuffled_labels,18,3,driftgate,-0.03125004470348358,0.054687488824129105
shuffled_labels,18,3,fluxpatch,0.0625,0.054687488824129105
shuffled_labels,18,3,motifbridge,0.06249995529651642,0.054687488824129105
shuffled_labels,18,3,phasenest,0.03125,0.054687488824129105
shuffled_labels,18,3,phasesar,0.125,0.054687488824129105
shuffled_labels,18,3,quorumweave,0.03125,0.054687488824129105
shuffled_labels,18,3,shardbloom,0.09375002980232239,0.054687488824129105
shuffled_labels,18,4,anchorshift,0.1562499701976776,0.24609373975545168
shuffled_labels,18,4,driftgate,0.1874999776482582,0.24609373975545168
shuffled_labels,18,4,fluxpatch,0.28125,0.24609373975545168
shuffled_labels,18,4,motifbridge,0.1249999850988388,0.24609373975545168
shuffled_labels,18,4,phasenest,0.3124999850988388,0.24609373975545168
shuffled_labels,18,4,phasesar,0.28125,0.24609373975545168
shuffled_labels,18,4,quorumweave,0.28125,0.24609373975545168
shuffled_labels,18,4,shardbloom,0.34375,0.24609373975545168
shuffled_labels,18,5,anchorshift,0.15624995529651642,0.2343750037252903
shuffled_labels,18,5,driftgate,0.3125,0.2343750037252903
shuffled_labels,18,5,fluxpatch,0.2187500149011612,0.2343750037252903
shuffled_labels,18,5,motifbridge,0.0937499850988388,0.2343750037252903
shuffled_labels,18,5,phasenest,0.34375,0.2343750037252903
shuffled_labels,18,5,phasesar,0.2500000149011612,0.2343750037252903
shuffled_labels,18,5,quorumweave,0.21875,0.2343750037252903
shuffled_labels,18,5,shardbloom,0.2812500596046448,0.2343750037252903
shuffled_labels,18,6,anchorshift,0.09374997019767761,0.2578125009313226
shuffled_labels,18,6,driftgate,0.3125,0.2578125009313226
shuffled_labels,18,6,fluxpatch,0.28125,0.2578125009313226
shuffled_labels,18,6,motifbridge,0.1562499701976776,0.2578125009313226
shuffled_labels,18,6,phasenest,0.3125000074505806,0.2578125009313226
shuffled_labels,18,6,phasesar,0.2187500074505806,0.2578125009313226
shuffled_labels,18,6,quorumweave,0.3125000223517418,0.2578125009313226
shuffled_labels,18,6,shardbloom,0.3750000298023224,0.2578125009313226
shuffled_labels,18,7,anchorshift,0.09374997019767761,0.26953125
shuffled_labels,18,7,driftgate,0.2812500149011612,0.26953125
shuffled_labels,18,7,fluxpatch,0.28125,0.26953125
shuffled_labels,18,7,motifbridge,0.1874999701976776,0.26953125
shuffled_labels,18,7,phasenest,0.375,0.26953125
shuffled_labels,18,7,phasesar,0.2812500149011612,0.26953125
shuffled_labels,18,7,quorumweave,0.3125,0.26953125
shuffled_labels,18,7,shardbloom,0.3437500298023224,0.26953125
shuffled_labels,18,8,anchorshift,0.0937499850988388,0.25781249813735485
shuffled_labels,18,8,driftgate,0.2812500298023224,0.25781249813735485
shuffled_labels,18,8,fluxpatch,0.3437500149011612,0.25781249813735485
shuffled_labels,18,8,motifbridge,0.12499995529651642,0.25781249813735485
shuffled_labels,18,8,phasenest,0.40625,0.25781249813735485
shuffled_labels,18,8,phasesar,0.1562499850988388,0.25781249813735485
shuffled_labels,18,8,quorumweave,0.3125,0.25781249813735485
shuffled_labels,18,8,shardbloom,0.3437500149011612,0.25781249813735485
shuffled_labels,19,1,anchorshift,0.0,0.007812505587935448
shuffled_labels,19,1,driftgate,-0.031249985098838806,0.007812505587935448
shuffled_labels,19,1,fluxpatch,0.0937500149011612,0.007812505587935448
shuffled_labels,19,1,motifbridge,-2.9802322387695312e-08,0.007812505587935448
shuffled_labels,19,1,phasenest,-0.031249985098838806,0.007812505587935448
shuffled_labels,19,1,phasesar,0.0,0.007812505587935448
shuffled_labels,19,1,quorumweave,0.0,0.007812505587935448
shuffled_labels,19,1,shardbloom,0.03125002980232239,0.007812505587935448
shuffled_labels,19,2,anchorshift,0.12499997019767761,0.13671874441206455
shuffled_labels,19,2,driftgate,0.1562499701976776,0.13671874441206455
shuffled_labels,19,2,fluxpatch,0.15625,0.13671874441206455
