heldout_source,layer,tail_position,direction_norm,validation_addition_effect,validation_ablation_reduction,selection_score
ddpm,18,-4,0.19292157888412476,0.0178571455180645,0.02678572280066352,0.0178571455180645
ddpm,18,-3,0.10095082223415375,0.008928572492940086,0.03124999574252535,0.008928572492940086
ddpm,18,-2,0.20858952403068542,0.03571428677865437,0.031249990420682078,0.031249990420682078
ddpm,18,-1,0.3310350179672241,0.15625000212873733,0.06696428890739167,0.06696428890739167
ddpm,19,-5,0.8504313230514526,0.07589285607848849,0.05803572280066352,0.05803572280066352
ddpm,19,-4,0.20998243987560272,-0.0022321423249585287,-0.0044642803924424546,-0.0044642803924424546
ddpm,19,-3,0.10789129883050919,-0.004464279328073774,0.0312500021287373,-0.004464279328073774
ddpm,19,-2,0.25592923164367676,0.0022321385996682303,0.0312500021287373,0.0022321385996682303
ddpm,19,-1,0.4360058605670929,0.0937500074505806,0.07142857994352067,0.07142857994352067
ddpm,20,-5,0.8544881939888,0.055803577814783366,0.06696429210049762,0.055803577814783366
ddpm,20,-4,0.23147673904895782,-0.0022321385996682303,0.008928572492940046,-0.0022321385996682303
ddpm,20,-3,0.12492126226425171,0.00892857728259904,-0.01785714072840555,-0.01785714072840555
ddpm,20,-2,0.31902894377708435,0.011160718543188912,0.017857140728405524,0.011160718543188912
ddpm,20,-1,0.4436997175216675,0.0736607164144516,0.11607143282890317,0.0736607164144516
ddpm,21,-5,0.8917503952980042,0.05133928997176034,0.04464285927159442,0.04464285927159442
ddpm,21,-4,0.2816300094127655,-0.0066964275070599145,-0.022321420056479357,-0.022321420056479357
ddpm,21,-3,0.15509890019893646,0.004464294761419296,0.04464286352906907,0.004464294761419296
ddpm,21,-2,0.36695265769958496,0.011160715350082942,0.0133928528853825,0.011160715350082942
ddpm,21,-1,0.48276880383491516,0.09151785182101387,0.08035714072840552,0.08035714072840552
ddpm,22,-5,0.9304402470588684,0.06696428890739169,0.06250000319310595,0.06250000319310595
ddpm,22,-4,0.3204100728034973,0.002232150307723454,-0.026785700448921757,-0.026785700448921757
ddpm,22,-3,0.18263240158557892,0.011160712156976973,0.013392867786543694,0.011160712156976973
ddpm,22,-2,0.41659989953041077,0.017857139664036886,-0.017857138599668254,-0.017857138599668254
ddpm,22,-1,0.4923064708709717,0.06696428571428571,0.129464287843023,0.06696428571428571
ddpm,23,-5,1.043100118637085,0.07142857675041471,0.06250000638621192,0.06250000638621192
ddpm,23,-4,0.37915387749671936,0.006696430700165885,0.004464285714285698,0.004464285714285698
ddpm,23,-3,0.22312191128730774,0.015625,0.017857140728405524,0.015625
ddpm,23,-2,0.4468640685081482,0.020089289971760342,0.008928567171096802,0.008928567171096802
ddpm,23,-1,0.49829038977622986,0.06473214711461749,0.11160714498588015,0.06473214711461749
ddpm,24,-5,1.0540339946746826,0.0647321455180645,0.0803571513720921,0.0647321455180645
ddpm,24,-4,0.4473266005516052,-0.0022321391318525586,0.022321434957640496,-0.0022321391318525586
ddpm,24,-3,0.25836750864982605,-0.0066964296357972285,0.01785715030772342,-0.0066964296357972285
ddpm,24,-2,0.47715720534324646,0.013392862464700426,0.008928571428571397,0.008928571428571397
ddpm,24,-1,0.5027402639389038,0.03794643176453454,0.09821428997176032,0.03794643176453454
ddpm,25,-5,1.0509984493255615,0.06919643495764051,0.08035714711461747,0.06919643495764051
ddpm,25,-4,0.5362613797187805,-0.002232138067483902,-0.004464284649917105,-0.004464284649917105
ddpm,25,-3,0.2960842549800873,0.011160718543188912,-0.022321421120848006,-0.022321421120848006
ddpm,25,-2,0.5000981092453003,0.0178571455180645,0.0312500021287373,0.0178571455180645
ddpm,25,-1,0.5053665041923523,0.0468750037252903,0.11607144879443301,0.0468750037252903
ddpm,26,-5,1.0801507234573364,0.07366071960755757,0.04464286565780637,0.04464286565780637
ddpm,26,-4,0.6611165404319763,0.0022321433893271853,-0.026785710028239706,-0.026785710028239706
ddpm,26,-3,0.34257772564888,-0.004464282521179744,0.02232143176453452,-0.004464282521179744
ddpm,26,-2,0.5191356539726257,0.0066964296357972285,1.0643686543243547e-08,1.0643686543243547e-08
ddpm,26,-1,0.5267229676246643,0.05580357355730874,0.07589285394975115,0.05580357355730874
ddpm,27,-5,1.2838252782821655,0.04241071215697697,0.04464286565780637,0.04241071215697697
