kind,seed,source,addition_effect,aggregate_mean
random,36,phasesar,0.24999982118606567,0.07324216794222593
random,36,quorumweave,0.0,0.07324216794222593
random,36,shardbloom,0.0859375,0.07324216794222593
random,37,anchorshift,-0.0234375,-0.00878906436264515
random,37,driftgate,-0.125,-0.00878906436264515
random,37,fluxpatch,-0.046874962747097015,-0.00878906436264515
random,37,motifbridge,0.2500000074505806,-0.00878906436264515
random,37,phasenest,-0.0625,-0.00878906436264515
random,37,phasesar,0.015624940395355225,-0.00878906436264515
random,37,quorumweave,-0.0625,-0.00878906436264515
random,37,shardbloom,-0.015625,-0.00878906436264515
random,38,anchorshift,0.0703125,0.04492186941206455
random,38,driftgate,-0.078125,0.04492186941206455
random,38,fluxpatch,0.125,0.04492186941206455
random,38,motifbridge,0.0312500074505806,0.04492186941206455
random,38,phasenest,-0.031249992549419403,0.04492186941206455
random,38,phasesar,0.17187494039535522,0.04492186941206455
random,38,quorumweave,-0.0078125,0.04492186941206455
random,38,shardbloom,0.078125,0.04492186941206455
random,39,anchorshift,-0.0078125,-0.08105469681322575
random,39,driftgate,0.07812497019767761,-0.08105469681322575
random,39,fluxpatch,-0.109375,-0.08105469681322575
random,39,motifbridge,-0.2187499850988388,-0.08105469681322575
random,39,phasenest,-0.265625,-0.08105469681322575
random,39,phasesar,0.015624940395355225,-0.08105469681322575
random,39,quorumweave,-0.125,-0.08105469681322575
random,39,shardbloom,-0.015625,-0.08105469681322575
random,40,anchorshift,-0.21875,0.02636715956032276
random,40,driftgate,0.203125,0.02636715956032276
random,40,fluxpatch,0.0625,0.02636715956032276
random,40,motifbridge,0.046875,0.02636715956032276
random,40,phasenest,0.0625000149011612,0.02636715956032276
random,40,phasesar,0.1249997615814209,0.02636715956032276
random,40,quorumweave,-0.1328125,0.02636715956032276
random,40,shardbloom,0.0625,0.02636715956032276
random,41,anchorshift,0.0390625,-0.03417969960719347
random,41,driftgate,0.046875,-0.03417969960719347
random,41,fluxpatch,0.015624955296516418,-0.03417969960719347
random,41,motifbridge,-0.1718749925494194,-0.03417969960719347
random,41,phasenest,-0.140625,-0.03417969960719347
random,41,phasesar,-0.031250059604644775,-0.03417969960719347
random,41,quorumweave,-0.140625,-0.03417969960719347
random,41,shardbloom,0.109375,-0.03417969960719347
random,42,anchorshift,-0.13281261920928955,-0.007812520489096642
random,42,driftgate,0.0625,-0.007812520489096642
random,42,fluxpatch,0.0937500074505806,-0.007812520489096642
random,42,motifbridge,7.450580596923828e-09,-0.007812520489096642
random,42,phasenest,0.015625,-0.007812520489096642
random,42,phasesar,-5.960464477539063e-08,-0.007812520489096642
random,42,quorumweave,-0.1640625,-0.007812520489096642
random,42,shardbloom,0.0625,-0.007812520489096642
random,43,anchorshift,-0.1484375,-0.04296875465661287
random,43,driftgate,0.109375,-0.04296875465661287
random,43,fluxpatch,0.0625,-0.04296875465661287
random,43,motifbridge,-0.2031249925494194,-0.04296875465661287
random,43,phasenest,-0.0937499850988388,-0.04296875465661287
random,43,phasesar,0.015624940395355225,-0.04296875465661287
random,43,quorumweave,-0.1640625,-0.04296875465661287
random,43,shardbloom,0.078125,-0.04296875465661287
random,44,anchorshift,-0.0390625,-0.05664062686264515
random,44,driftgate,-0.078125,-0.05664062686264515
random,44,fluxpatch,-0.09375,-0.05664062686264515
random,44,motifbridge,0.07812504470348358,-0.05664062686264515
random,44,phasenest,-0.265625,-0.05664062686264515
random,44,phasesar,-0.046875059604644775,-0.05664062686264515
random,44,quorumweave,-0.1796875,-0.05664062686264515
random,44,shardbloom,0.171875,-0.05664062686264515
random,45,anchorshift,-0.0234375,0.0078124916180968285
random,45,driftgate,-0.10937505960464478,0.0078124916180968285
random,45,fluxpatch,0.06250005215406418,0.0078124916180968285
random,45,motifbridge,0.0,0.0078124916180968285
random,45,phasenest,0.0,0.0078124916180968285
random,45,phasesar,0.2656249403953552,0.0078124916180968285
random,45,quorumweave,-0.1640625,0.0078124916180968285
random,45,shardbloom,0.03125,0.0078124916180968285
random,46,anchorshift,-0.0234375,0.0068359291180968285
random,46,driftgate,-0.140625,0.0068359291180968285
random,46,fluxpatch,-0.0312500074505806,0.0068359291180968285
random,46,motifbridge,0.125,0.0068359291180968285
random,46,phasenest,0.046875,0.0068359291180968285
random,46,phasesar,0.10937494039535522,0.0068359291180968285
random,46,quorumweave,-0.078125,0.0068359291180968285
random,46,shardbloom,0.046875,0.0068359291180968285
random,47,anchorshift,-0.078125,0.03124998603016138
random,47,driftgate,0.265625,0.03124998603016138
random,47,fluxpatch,0.109375,0.03124998603016138
random,47,motifbridge,0.0781250074505806,0.03124998603016138
random,47,phasenest,0.046875,0.03124998603016138
random,47,phasesar,0.03124988079071045,0.03124998603016138
random,47,quorumweave,-0.171875,0.03124998603016138
random,47,shardbloom,-0.03125,0.03124998603016138
random,48,anchorshift,0.0078125,-0.02832032088190317
random,48,driftgate,-0.140625,-0.02832032088190317
random,48,fluxpatch,-0.046875,-0.02832032088190317
random,48,motifbridge,0.0468750074505806,-0.02832032088190317
random,48,phasenest,-0.1093750149011612,-0.02832032088190317
random,48,phasesar,0.046874940395355225,-0.02832032088190317
random,48,quorumweave,-0.125,-0.02832032088190317
random,48,shardbloom,0.09375,-0.02832032088190317
random,49,anchorshift,-0.078125,0.02441404666751623
random,49,driftgate,0.046875,0.02441404666751623
random,49,fluxpatch,0.1875,0.02441404666751623
random,49,motifbridge,0.1249999925494194,0.02441404666751623
random,49,phasenest,0.0625,0.02441404666751623
random,49,phasesar,0.03124988079071045,0.02441404666751623
random,49,quorumweave,-0.2265625,0.02441404666751623
random,49,shardbloom,0.046875,0.02441404666751623
random,50,anchorshift,0.1796875,0.11523436103016138
random,50,driftgate,-0.015625,0.11523436103016138
random,50,fluxpatch,0.015625,0.11523436103016138
random,50,motifbridge,0.3281250074505806,0.11523436103016138
random,50,phasenest,0.171875,0.11523436103016138
random,50,phasesar,0.17187488079071045,0.11523436103016138
random,50,quorumweave,0.1171875,0.11523436103016138
random,50,shardbloom,-0.046875,0.11523436103016138
random,51,anchorshift,0.078125,0.19726561475545168
random,51,driftgate,0.2343750298023224,0.19726561475545168
random,51,fluxpatch,0.453125,0.19726561475545168
random,51,motifbridge,0.3750000074505806,0.19726561475545168
random,51,phasenest,0.1875,0.19726561475545168
random,51,phasesar,0.24999988079071045,0.19726561475545168
random,51,quorumweave,0.015625,0.19726561475545168
random,51,shardbloom,-0.015625,0.19726561475545168
random,52,anchorshift,-0.109375,-0.0820312537252903
random,52,driftgate,-0.015625,-0.0820312537252903
random,52,fluxpatch,-0.0625,-0.0820312537252903
random,52,motifbridge,-0.12499997019767761,-0.0820312537252903
random,52,phasenest,-0.15625,-0.0820312537252903
random,52,phasesar,0.023437440395355225,-0.0820312537252903
random,52,quorumweave,-0.2734375,-0.0820312537252903
random,52,shardbloom,0.0625,-0.0820312537252903
random,53,anchorshift,-0.046875,-0.04492188151925802
random,53,driftgate,-0.234375,-0.04492188151925802
random,53,fluxpatch,0.421875,-0.04492188151925802
random,53,motifbridge,-0.3124999925494194,-0.04492188151925802
random,53,phasenest,-0.140625,-0.04492188151925802
random,53,phasesar,-0.015625059604644775,-0.04492188151925802
random,53,quorumweave,-0.1875,-0.04492188151925802
random,53,shardbloom,0.15625,-0.04492188151925802
random,54,anchorshift,0.15625,0.09765623044222593
random,54,driftgate,0.1875,0.09765623044222593
random,54,fluxpatch,0.25,0.09765623044222593
random,54,motifbridge,0.2031250074505806,0.09765623044222593
random,54,phasenest,0.031250014901161194,0.09765623044222593
random,54,phasesar,0.031249821186065674,0.09765623044222593
random,54,quorumweave,-0.109375,0.09765623044222593
random,54,shardbloom,0.03125,0.09765623044222593
random,55,anchorshift,-0.2109375,-0.013671867549419403
random,55,driftgate,0.03125,-0.013671867549419403
random,55,fluxpatch,0.296875,-0.013671867549419403
random,55,motifbridge,-0.203125,-0.013671867549419403
random,55,phasenest,0.03125,-0.013671867549419403
random,55,phasesar,0.10937494039535522,-0.013671867549419403
random,55,quorumweave,-0.1640625,-0.013671867549419403
random,55,shardbloom,1.1920928955078125e-07,-0.013671867549419403
random,56,anchorshift,-0.1953125,-0.15820313524454832
random,56,driftgate,0.2187500298023224,-0.15820313524454832
random,56,fluxpatch,-0.203125,-0.15820313524454832
random,56,motifbridge,-0.2343749925494194,-0.15820313524454832
random,56,phasenest,-0.078125,-0.15820313524454832
