heldout_source,layer,tail_position,direction_norm,validation_addition_effect,validation_ablation_reduction,selection_score
resnet,7,-1,0.5289479494094849,0.10416666666666667,0.41666666666666674,0.10416666666666667
resnet,8,-5,1.2014724016189575,-0.19791666666666666,0.16666666666666666,-0.19791666666666666
resnet,8,-4,0.7460129261016846,-0.052083333333333336,0.20833333333333334,-0.052083333333333336
resnet,8,-3,1.0706567764282227,0.22916666666666666,0.041666666666666685,0.041666666666666685
resnet,8,-2,0.9246444702148438,0.08333333333333333,0.375,0.08333333333333333
resnet,8,-1,0.6847584843635559,0.041666666666666664,0.20833333333333334,0.041666666666666664
resnet,9,-5,1.173932433128357,0.2604166666666667,0.25,0.25
resnet,9,-4,0.7281358242034912,0.020833333333333332,0.16666666666666666,0.020833333333333332
resnet,9,-3,1.0626267194747925,0.59375,0.22916666666666666,0.22916666666666666
resnet,9,-2,0.9079070687294006,0.041666666666666664,0.47916666666666674,0.041666666666666664
resnet,9,-1,0.7043378353118896,0.2604166666666667,0.25,0.25
resnet,10,-5,1.0936572551727295,0.3229166666666667,0.0625,0.0625
resnet,10,-4,0.7174012660980225,0.3020833333333333,-0.04166666666666666,-0.04166666666666666
resnet,10,-3,1.0170563459396362,0.6354166666666666,0.12500000000000003,0.12500000000000003
resnet,10,-2,1.2026827335357666,0.23958333333333334,0.5416666666666667,0.23958333333333334
resnet,10,-1,0.6529328227043152,-0.08333333333333333,0.14583333333333334,-0.08333333333333333
resnet,11,-5,1.1004055738449097,0.07291666666666667,0.29166666666666663,0.07291666666666667
resnet,11,-4,0.7431423664093018,0.14583333333333334,0.041666666666666685,0.041666666666666685
resnet,11,-3,1.035854697227478,0.34375,0.22916666666666666,0.22916666666666666
resnet,11,-2,1.2104990482330322,0.375,0.35416666666666674,0.35416666666666674
resnet,11,-1,0.6874936819076538,0.0,0.16666666666666666,0.0
resnet,12,-5,1.028501033782959,0.22916666666666666,0.22916666666666666,0.22916666666666666
resnet,12,-4,0.7174213528633118,0.020833333333333332,-0.10416666666666666,-0.10416666666666666
